repo,pr_id,title,state,created_at,closed_at,merged_at
expo/expo,45600,[docs] Add `include` option and `apple` platform in autolinking reference,closed,2026-05-09,2026-05-10,2026-05-10
expo/expo,45604,[docs] Fix misconception in llms.txt file,closed,2026-05-10,2026-05-10,2026-05-10
expo/expo,45606,[docs] Fix missing API docs data for AccessoryWidgetBackground in Expo UI,open,2026-05-10,,
expo/expo,45601,fix(babel-preset-expo): Fix three Hermes v1 (250829098) IR/compiler syntax bugs with fix-up transforms,open,2026-05-09,,
expo/expo,45605,Update introduction.mdx,closed,2026-05-10,2026-05-10,
expo/expo,45575,[core][iOS] Rewrite JSValueEncoder to route through dynamic types,open,2026-05-08,,
expo/expo,45597,fix(babel-preset-expo): avoid Hermes V1 native async regressions,closed,2026-05-09,2026-05-10,
expo/expo,45554,[image-picker][ios] Fix crop bounds,open,2026-05-08,,
expo/expo,45549,[app-metrics][android] Persist and dispatch log events,open,2026-05-08,,
expo/expo,45596,[modules-core] Add single-payload SharedObject.emit overloads,open,2026-05-09,,
expo/expo,45593,[core][Android] Cleanup headers,closed,2026-05-09,2026-05-09,2026-05-09
ktorio/ktor,5594,KTOR-8906 Bypass Dispatchers.IO for OutputStreamContent on servlet engines,closed,2026-05-08,2026-05-10,2026-05-10
ktorio/ktor,5345,KTOR-8421 Support multiple Content-Type matches in the `contentType` route selector,open,2026-02-04,,
ktorio/ktor,5579,KTOR-9168 Add regression test for case-insensitive Set-Cookie merging in CIO,closed,2026-05-06,2026-05-10,2026-05-10
ktorio/ktor,5577,Add async DNS resolvers to CIO engine,open,2026-05-05,,
ktorio/ktor,5591,KTOR-8709 Allow custom WebSocket close codes in OkHttp engine,closed,2026-05-08,2026-05-10,2026-05-10
ktorio/ktor,5592,KTOR-7458 Add secureRequestCustomizer config to Jetty Jakarta engine,closed,2026-05-08,2026-05-10,2026-05-10
ktorio/ktor,5147,Update Rust Dependencies,open,2025-10-23,,
ktorio/ktor,5584,KTOR-9567 Flaky UnixSockets on Windows: WSAEOPNOTSUPP from bind(),closed,2026-05-06,2026-05-10,2026-05-10
ktorio/ktor,5303,Update GitHub Actions (major),open,2026-01-15,,
ktorio/ktor,5315,Update jte to v3.2.4,open,2026-01-19,,
ktorio/ktor,5595,Update dependency com.auth0:java-jwt to v4.5.2,open,2026-05-09,,
ktorio/ktor,5593,Update libcurl to 8.19.0 ,open,2026-05-08,,
ktorio/ktor,5527,HTTP/3 for Netty engine,open,2026-04-15,,
ktorio/ktor,5585,KTOR-9483 Curl: Implement response body backpressure,open,2026-05-07,,
ktorio/ktor,5588,Close RawSourceChannel when Job is canceled,open,2026-05-08,,
ktorio/ktor,5453,KTOR-9411 Darwin: FrameTooBigException instead of generic exception,open,2026-03-18,,
ktorio/ktor,5590,Hide CloseToken frames from stack traces,open,2026-05-08,,
ktorio/ktor,5581,KTOR-9183 Forward original CancellationException in attachToUserJob,closed,2026-05-06,2026-05-08,2026-05-08
ktorio/ktor,5586,KTOR-8199 Decode URL-encoded path before matching watch patterns,closed,2026-05-08,2026-05-08,2026-05-08
ktorio/ktor,5372,KTOR-9203 Add non-blocking release function for multi-part content,open,2026-02-17,,
ktorio/ktor,5587,KTOR-7760 Clean up resources when bind fails with non-BindException,open,2026-05-08,,
ktorio/ktor,5583,"Revert ""Disable cache redirector (#5582)""",closed,2026-05-06,2026-05-06,2026-05-06
ktorio/ktor,5530,Gradle: Light sync mode,closed,2026-04-16,2026-04-22,2026-04-22
ktorio/ktor,5582,Disable cache redirector,closed,2026-05-06,2026-05-06,2026-05-06
ktorio/ktor,5153,Update jetty monorepo to v12.1.5,open,2025-10-23,,
ktorio/ktor,5539,Rename Jackson.streamRequestBody,closed,2026-04-20,2026-05-06,2026-05-06
ktorio/ktor,5580,Drop `@JsExport` and make `initHook` private on JS,open,2026-05-06,,
ktorio/ktor,5578,KTOR-9549: add @JsName to avoid toRaw collision with Vue in Vite bundles,closed,2026-05-05,2026-05-05,2026-05-05
ktorio/ktor,5571,KTOR-9559 Add `dnsResolver` config to Apache5 engine,closed,2026-05-01,2026-05-05,2026-05-05
ktorio/ktor,5575,KTOR-9546 Fix streaming responses cancellation,closed,2026-05-04,2026-05-05,2026-05-05
frappe/frappe,39194,feat(Web Form): add request-key access for one-time links,open,2026-05-10,,
frappe/frappe,39192,chore: update POT file,open,2026-05-10,,
frappe/frappe,39196,fix: sidebar timestamps ignores `show absolute datetime in timeline` setting,open,2026-05-10,,
frappe/frappe,39193,fix: send bulk PDF `task_complete` event to the triggering user,open,2026-05-10,,
frappe/frappe,39188,fix: evaluate condition in `get_help_siblings` for help dropdown items,open,2026-05-09,,
frappe/frappe,39005,"perf(form): speed up mandatory check, dedupe row errors",open,2026-04-29,,
frappe/frappe,38909,fix: prevent incompatible field type changes when DocType has data,closed,2026-04-26,2026-05-10,
frappe/frappe,39191,chore: update POT file,open,2026-05-10,,
frappe/frappe,39177,fix(print_utils): Use weasyprint iff print_format_builder_beta is checked,open,2026-05-09,,
frappe/frappe,38889,ci: Tweak coverage (again),closed,2026-04-25,2026-04-25,2026-04-25
frappe/frappe,38890,ci: Skip type checks in server tests,closed,2026-04-25,2026-04-25,2026-04-25
frappe/frappe,38881,fix(db_query): unique alias on self-referential Link joins,closed,2026-04-24,2026-04-25,
frappe/frappe,38891,fix: skip http validation for servers scripts in background tasks,closed,2026-04-25,2026-04-25,2026-04-25
frappe/frappe,38892,fix(db_query): unique alias on self-referential Link joins,closed,2026-04-25,2026-04-25,2026-04-25
frappe/frappe,38896,fix(sidebar): notification panel and icon hover state,closed,2026-04-25,2026-04-25,2026-04-25
frappe/frappe,34790,feat(minor): add support for custom queue monitoring in rq job list,closed,2025-11-20,2025-11-21,2025-11-21
frappe/frappe,37081,feat: add hook to override headers sent in frappe.request.call,closed,2026-02-16,2026-04-25,
frappe/frappe,37852,fix(form_sidebar): copy document title,closed,2026-03-08,2026-04-25,2026-04-25
frappe/frappe,36245,feat: support nested configuration in the sms settings,open,2026-01-22,,
frappe/frappe,39187,fix: check hidden before adding help dropdown item (backport #36838),closed,2026-05-09,2026-05-09,2026-05-09
frappe/frappe,36838,fix: check hidden before adding help dropdown item,closed,2026-02-08,2026-02-08,2026-02-08
frappe/frappe,39101,fix(report): prevent standard report creation when developer mode is off (backport #38976),open,2026-05-05,,
frappe/frappe,39102,fix(report): prevent standard report creation when developer mode is off (backport #38976),open,2026-05-05,,
frappe/frappe,39184,fix: use Autocomplete for searching DocType fields,open,2026-05-09,,
frappe/frappe,39183,ci: handle big po changes,open,2026-05-09,,
frappe/frappe,39181,feat: improved global search,open,2026-05-09,,
frappe/frappe,39180,fix: revert the keyboard shortcut (backport #39178),closed,2026-05-09,2026-05-09,2026-05-09
frappe/frappe,39003,feat: configure global search fields directly in global search settings,open,2026-04-29,,
frappe/frappe,39182,chore: test po review,closed,2026-05-09,2026-05-09,
frappe/frappe,39172,ci: run po-review for all users and branches,closed,2026-05-08,2026-05-09,2026-05-09
apache/ofbiz-framework,1193,Backport pr 1192: Finetune webtools screen and event permissions,closed,2026-05-10,2026-05-10,2026-05-10
apache/ofbiz-framework,1172,Bump gradle-wrapper from 8.14.4 to 8.14.5,open,2026-05-07,,
apache/ofbiz-framework,1192,Fixed: Finetune webtools screen and event permissions,closed,2026-05-10,2026-05-10,2026-05-10
apache/ofbiz-framework,1177,Ofbiz 13374 Fixed: incorrect Groovy range iteration that was causing index out of bounds,closed,2026-05-08,2026-05-10,2026-05-10
apache/ofbiz-framework,1181,Bump github/codeql-action from 4.35.3 to 4.35.4,closed,2026-05-08,2026-05-08,2026-05-08
apache/ofbiz-framework,1180,Bump github/codeql-action from 4.35.3 to 4.35.4,closed,2026-05-08,2026-05-08,2026-05-08
apache/ofbiz-framework,1191,Backport: Add permission check for runAsSystemUser in CoreEvents,closed,2026-05-08,2026-05-08,2026-05-08
apache/ofbiz-framework,1190,Fixed: Add permission check for runAsSystemUser in CoreEvents,closed,2026-05-08,2026-05-08,2026-05-08
apache/ofbiz-framework,1186,Fixed: IndexOutOfBoundsException in UtilHttp for unlisted TLDs (OFBIZ-13389),closed,2026-05-08,2026-05-08,2026-05-08
apache/ofbiz-framework,1185,Fixed: IndexOutOfBoundsException in UtilHttp for unlisted TLDs (OFBIZ-13389),closed,2026-05-08,2026-05-08,2026-05-08
apache/ofbiz-framework,1189,Fixed payment accounting transaction PDF route for 24.09 (OFBIZ-12818),closed,2026-05-08,2026-05-08,2026-05-08
apache/ofbiz-framework,1188,Ofbiz 12818 payment pdf fop,closed,2026-05-08,2026-05-08,
apache/ofbiz-framework,1187,Remove outdated browser note from XML export label,closed,2026-05-08,2026-05-08,2026-05-08
apache/ofbiz-framework,1183,Fixed payment accounting transaction PDF route (OFBIZ-12818),closed,2026-05-08,2026-05-08,2026-05-08
apache/ofbiz-framework,1184,OFBIZ-12561 Remove duplicate payment find action,closed,2026-05-08,2026-05-08,2026-05-08
apache/ofbiz-framework,1178,OFBIZ-12561 Remove duplicate payment find action,closed,2026-05-08,2026-05-08,2026-05-08
apache/ofbiz-framework,1179,Move order PDF link to header actions for 24.09,closed,2026-05-08,2026-05-08,2026-05-08
apache/ofbiz-framework,1152,Bump dompurify from 3.4.1 to 3.4.2 in /themes/common-theme/webapp/common-theme/js,open,2026-05-01,,
apache/ofbiz-framework,1182,Fixed production run cost calculation logic to consider returned items in material cost calculation.,open,2026-05-08,,
apache/ofbiz-framework,1176,Move order PDF link to header actions,closed,2026-05-08,2026-05-08,2026-05-08
apache/ofbiz-framework,1175,Move order PDF link to header actions,closed,2026-05-08,2026-05-08,
apache/ofbiz-framework,1174,Fix store payment options iterator,closed,2026-05-08,2026-05-08,2026-05-08
apache/ofbiz-framework,1166,Enhance service semaphore to support parameter-based locking,open,2026-05-06,,
apache/ofbiz-framework,1173,Bump org.apache.logging.log4j:log4j-web from 2.25.4 to 2.26.0,open,2026-05-07,,
apache/ofbiz-framework,1171,Bump com.auth0:jwks-rsa from 0.23.1 to 0.24.0,open,2026-05-07,,
apache/ofbiz-framework,1164,Improve XmlDsDump performance and resource handling using EntityQuery and auto-closing iterators,closed,2026-05-05,2026-05-05,2026-05-05
apache/ofbiz-framework,1165,Fixed xmldsrawdump StackOverflowError by streaming XML from Groovy event (OFBIZ-13400),closed,2026-05-05,2026-05-06,2026-05-06
apache/ofbiz-framework,1163,Replace EntityListIterator.hasNext() with next()-based iteration for performance,closed,2026-05-05,2026-05-05,2026-05-05
apache/ofbiz-framework,1168,OFBIZ-13262: Added inventory reservation logic for production run tasks in manufacturing and also improved inventory issuance feature that works with reservations,open,2026-05-06,,
apache/ofbiz-framework,1170,Align performFindList parameters with performFind service (OFBIZ-13404),closed,2026-05-07,2026-05-07,2026-05-07
flamego/flamego,195,route: support multiple match-all globs per route,closed,2026-05-03,2026-05-09,2026-05-09
flamego/flamego,192,perf: optimize route matching hot paths,closed,2026-04-30,2026-05-09,
flamego/flamego,199,handler: accept http.Handler implementations as flamego.Handler,closed,2026-05-09,2026-05-09,2026-05-09
flamego/flamego,198,test: fold r.PathValue assertions into TestContext_Param with glob and regex cases,closed,2026-05-07,2026-05-07,2026-05-07
flamego/flamego,197,context: populate http.Request.PathValue from matched route params,closed,2026-05-07,2026-05-07,2026-05-07
flamego/flamego,196,router: populate http.Request.Pattern with matched route,closed,2026-05-05,2026-05-05,2026-05-05
flamego/flamego,190,mod: bump github.com/charmbracelet/log from 0.4.2 to 1.0.0,closed,2026-04-01,2026-05-04,
flamego/flamego,191,"route: allow [ ] : , \ | in static path segments",closed,2026-04-30,2026-05-03,2026-05-03
flamego/flamego,194,mod: migrate charmbracelet/log to charm.land/log/v2,closed,2026-05-02,2026-05-02,2026-05-02
flamego/flamego,193,ci: bump to Go 1.26 and modernize CI,closed,2026-05-02,2026-05-02,2026-05-02
flamego/flamego,44,context: add `Query` helper,closed,2021-07-31,2021-07-31,2021-07-31
flamego/flamego,29,middleware: add `Logger` and `Recovery`,closed,2021-05-06,2021-05-06,2021-05-06
flamego/flamego,189,mod: bump github.com/stretchr/testify from 1.10.0 to 1.11.1,closed,2025-09-01,2025-09-12,2025-09-12
flamego/flamego,188,mod: bump github.com/charmbracelet/log from 0.4.1 to 0.4.2,closed,2025-06-01,2025-06-01,2025-06-01
flamego/flamego,185,mod: bump github.com/alecthomas/participle/v2 from 2.1.1 to 2.1.4,closed,2025-04-01,2025-04-02,2025-04-02
flamego/flamego,186,mod: bump github.com/charmbracelet/log from 0.4.0 to 0.4.1,closed,2025-04-01,2025-04-02,2025-04-02
flamego/flamego,184,ci: modernize setup,closed,2024-12-26,2024-12-26,2024-12-26
flamego/flamego,183,mod: bump github.com/stretchr/testify from 1.9.0 to 1.10.0,closed,2024-12-01,2024-12-01,2024-12-01
flamego/flamego,180,mod: bump github.com/charmbracelet/log from 0.3.1 to 0.4.0,closed,2024-04-01,2024-04-02,2024-04-02
flamego/flamego,181,mod: bump github.com/stretchr/testify from 1.8.4 to 1.9.0,closed,2024-04-01,2024-04-02,2024-04-02
flamego/flamego,178,mod: bump github.com/charmbracelet/log from 0.2.5 to 0.3.1,closed,2023-12-01,2023-12-01,2023-12-01
flamego/flamego,177,mod: bump github.com/alecthomas/participle/v2 from 2.1.0 to 2.1.1,closed,2023-12-01,2023-12-01,2023-12-01
flamego/flamego,176,mod: bump github.com/charmbracelet/log from 0.2.3 to 0.2.5,closed,2023-11-01,2023-11-01,2023-11-01
flamego/flamego,175,mod: bump github.com/alecthomas/participle/v2 from 2.0.0 to 2.1.0,closed,2023-10-01,2023-10-03,2023-10-03
flamego/flamego,174,mod: bump github.com/charmbracelet/log from 0.2.3 to 0.2.4,closed,2023-09-01,2023-09-02,
flamego/flamego,173,ci: use setup-go v4,closed,2023-08-15,2023-08-15,2023-08-15
flamego/flamego,172,chore: minor QoL improvements,closed,2023-08-12,2023-08-12,2023-08-12
flamego/flamego,171,static: only strip if the file path is not a single slash,closed,2023-08-08,2023-08-08,2023-08-08
flamego/flamego,170,static: trim slash before opening file,closed,2023-08-07,2023-08-07,2023-08-07
flamego/flamego,168,mod: bump github.com/charmbracelet/log from 0.2.2 to 0.2.3,closed,2023-08-07,2023-08-07,2023-08-07
clockworklabs/SpacetimeDB,4900,Use cli.toml for default start listen address,open,2026-04-26,,
clockworklabs/SpacetimeDB,4986,Fix segfault in v8,closed,2026-05-08,2026-05-09,2026-05-09
clockworklabs/SpacetimeDB,4981,commitlog: Don't lock while compressing,closed,2026-05-08,2026-05-09,2026-05-09
clockworklabs/SpacetimeDB,4984,added useProcedure export to tanstack index file (#4957),open,2026-05-08,,
clockworklabs/SpacetimeDB,4432,keynote-2: add fair benchmark variant with leveled playing field,open,2026-02-24,,
clockworklabs/SpacetimeDB,4979,Rollback prepared statements,closed,2026-05-07,2026-05-09,2026-05-09
clockworklabs/SpacetimeDB,4664,Add C++ query builder,open,2026-03-18,,
clockworklabs/SpacetimeDB,4915,Add .NET 10 support via NativeAOT-LLVM along side .NET 8 support,open,2026-04-29,,
clockworklabs/SpacetimeDB,4985,Fix view auto-migrate with canonical names,open,2026-05-08,,
clockworklabs/SpacetimeDB,4980,TypeScript HTTP handlers - Module Bindings,open,2026-05-08,,
clockworklabs/SpacetimeDB,4926,CI - Tweaks for flaky smoketests,open,2026-04-30,,
clockworklabs/SpacetimeDB,4987,Do not defer commitlog compression,open,2026-05-08,,
clockworklabs/SpacetimeDB,4920,Godot SDK and Blackholio tutorial,open,2026-04-30,,
clockworklabs/SpacetimeDB,4917,Docs: Update docs to new designs,open,2026-04-29,,
clockworklabs/SpacetimeDB,4982,Abstract `SnapshotWorker` and `durability::Local`,open,2026-05-08,,
clockworklabs/SpacetimeDB,4973,Pipeline wasm module operations,closed,2026-05-07,2026-05-08,2026-05-08
clockworklabs/SpacetimeDB,4465,feat: Allow adding unique constraints to existing tables,open,2026-02-26,,
clockworklabs/SpacetimeDB,4931,TypeScript HTTP handlers,open,2026-05-01,,
clockworklabs/SpacetimeDB,4971,Translate some bash scripts to Rust,open,2026-05-06,,
clockworklabs/SpacetimeDB,4636,Implement HTTP handlers / webhooks in Rust modules,open,2026-03-13,,
clockworklabs/SpacetimeDB,4925,Add Deep Database Style,open,2026-04-30,,
clockworklabs/SpacetimeDB,4977,CI - Fix `gen-quickstart` check,closed,2026-05-07,2026-05-08,2026-05-08
clockworklabs/SpacetimeDB,4972,`cargo ci dlls` -> `cargo regen csharp dlls`,closed,2026-05-06,2026-05-08,2026-05-08
clockworklabs/SpacetimeDB,4708,Compression stats and commitlog compression function,closed,2026-03-25,2026-05-08,2026-05-08
clockworklabs/SpacetimeDB,4965,Implement TypeScript table namespace v1,open,2026-05-06,,
clockworklabs/SpacetimeDB,4921,CI - `cargo test` runs C# and TypeScript tests,open,2026-04-30,,
clockworklabs/SpacetimeDB,4173,Use VM cache in CI,open,2026-02-01,,
clockworklabs/SpacetimeDB,4978,Update keynote benchmark to run for 60s by default,open,2026-05-07,,
clockworklabs/SpacetimeDB,4961,[C#] [Unity 6] Added logic to use either `getWasmTableEntry` or `dynCall` for C# WebGL,closed,2026-05-06,2026-05-07,2026-05-07
clockworklabs/SpacetimeDB,4974,Defer commitlog compression when under load ,closed,2026-05-07,2026-05-07,2026-05-07
userfrosting/UserFrosting,1320,Bump postcss from 8.5.6 to 8.5.14,closed,2026-05-09,2026-05-09,2026-05-09
userfrosting/UserFrosting,1319,Bump @babel/plugin-transform-modules-systemjs from 7.29.0 to 7.29.4,closed,2026-05-09,2026-05-09,2026-05-09
userfrosting/UserFrosting,1318,Bump fast-uri from 3.1.0 to 3.1.2,closed,2026-05-08,2026-05-09,2026-05-09
userfrosting/UserFrosting,1317,Bump lodash from 4.17.23 to 4.18.1,closed,2026-04-10,2026-04-10,2026-04-10
userfrosting/UserFrosting,1205,Update uf-jqueryvalidation-config.js,open,2022-03-26,,
userfrosting/UserFrosting,1316,Bump brace-expansion from 1.1.12 to 1.1.13,closed,2026-03-29,2026-03-29,2026-03-29
userfrosting/UserFrosting,1315,"Bump serialize-javascript, terser-webpack-plugin and @symfony/webpack-encore",closed,2026-03-29,2026-03-29,2026-03-29
userfrosting/UserFrosting,1313,Bump picomatch from 4.0.3 to 4.0.4,closed,2026-03-26,2026-03-26,2026-03-26
userfrosting/UserFrosting,1314,Bump handlebars from 4.7.8 to 4.7.9,closed,2026-03-26,2026-03-26,2026-03-26
userfrosting/UserFrosting,1312,Bump svgo from 4.0.0 to 4.0.1,closed,2026-03-05,2026-03-05,2026-03-05
userfrosting/UserFrosting,1311,Bump immutable from 5.1.4 to 5.1.5,closed,2026-03-05,2026-03-05,2026-03-05
userfrosting/UserFrosting,1310,Bump minimatch from 3.1.3 to 3.1.5,closed,2026-03-03,2026-03-03,2026-03-03
userfrosting/UserFrosting,1304,Bump qs from 6.14.1 to 6.14.2,closed,2026-02-14,2026-02-25,2026-02-25
userfrosting/UserFrosting,1309,Bump minimatch from 3.1.2 to 3.1.3,closed,2026-02-24,2026-02-25,2026-02-25
userfrosting/UserFrosting,1308,Bump bn.js,closed,2026-02-24,2026-02-25,2026-02-25
userfrosting/UserFrosting,1301,Bump qs from 6.14.0 to 6.14.1,closed,2026-01-01,2026-01-23,2026-01-23
userfrosting/UserFrosting,1303,Bump lodash from 4.17.21 to 4.17.23,closed,2026-01-21,2026-01-22,2026-01-22
userfrosting/UserFrosting,1293,Bump sha.js from 2.4.11 to 2.4.12,closed,2025-08-21,2025-08-22,2025-08-22
userfrosting/UserFrosting,1292,Bump tmp from 0.2.3 to 0.2.4,closed,2025-08-06,2025-08-07,2025-08-07
userfrosting/UserFrosting,1291,Bump on-headers and compression,closed,2025-07-17,2025-07-17,2025-07-17
userfrosting/UserFrosting,1288,Bump webpack-dev-server and @symfony/webpack-encore,closed,2025-06-05,2025-07-17,2025-07-17
userfrosting/UserFrosting,1290,Bump brace-expansion from 1.1.11 to 1.1.12,closed,2025-06-24,2025-07-03,2025-07-03
userfrosting/UserFrosting,1289,Bump pbkdf2 from 3.1.2 to 3.1.3,closed,2025-06-24,2025-06-24,2025-06-24
userfrosting/UserFrosting,1286,Bump http-proxy-middleware from 2.0.7 to 2.0.9,closed,2025-04-29,2025-04-29,2025-04-29
userfrosting/UserFrosting,1276,Bump elliptic from 6.5.7 to 6.6.0,closed,2024-10-31,2024-11-01,2024-11-01
userfrosting/UserFrosting,1274,Bump cookie and express,closed,2024-10-19,2024-10-20,2024-10-20
userfrosting/UserFrosting,1270,Bump serve-static and express,closed,2024-09-17,2024-09-18,
userfrosting/UserFrosting,1268,Bump send and express,closed,2024-09-17,2024-09-18,2024-09-18
userfrosting/UserFrosting,1267,Bump body-parser and express,closed,2024-09-17,2024-09-18,2024-09-18
userfrosting/UserFrosting,1266,Bump elliptic from 6.5.5 to 6.5.7,closed,2024-09-17,2024-09-18,2024-09-18
schultek/jaspr,806,Setup CSS hotreload,open,2026-05-08,,
schultek/jaspr,807,Enable hotreload,open,2026-05-09,,
schultek/jaspr,799,Enable webdev flags in Jaspr,closed,2026-04-21,2026-05-09,2026-05-09
schultek/jaspr,776,[WIP] Server Components,open,2026-03-16,,
schultek/jaspr,805,fix empty styles generation,closed,2026-05-04,2026-05-04,2026-05-04
schultek/jaspr,802,change config dirs to use dart data home,closed,2026-04-28,2026-05-04,2026-05-04
schultek/jaspr,804,Update quick_start.mdx,closed,2026-05-02,2026-05-02,
schultek/jaspr,801,fix: update claude-code configuration path to .claude in install_skil…,closed,2026-04-23,2026-04-27,2026-04-27
schultek/jaspr,798,Rename docs/quick_start.mdx to dart install sspr_cli,closed,2026-04-20,2026-04-21,
schultek/jaspr,777,Feat: Component.apply with target,closed,2026-03-16,2026-04-20,2026-04-20
schultek/jaspr,654,fixes custom body responses having a html extension,closed,2025-11-16,2026-04-17,
schultek/jaspr,794,Release 0.23.0,closed,2026-04-17,2026-04-17,2026-04-17
schultek/jaspr,793,Update dwds,closed,2026-04-17,2026-04-17,2026-04-17
schultek/jaspr,792,feat(jaspr_serverpod): Migrate to Serverpod 3.0 Relic web server,closed,2026-04-11,2026-04-14,
schultek/jaspr,779,Redesign DevTools as standalone Jaspr app with WebSocket relay,closed,2026-03-17,2026-04-11,
schultek/jaspr,790,fix: double templating,closed,2026-04-07,2026-04-08,2026-04-08
schultek/jaspr,780,feat: add standalone css generation from @css declarations,closed,2026-03-18,2026-03-29,2026-03-29
schultek/jaspr,787,Create unsafe_imports lint rule,closed,2026-03-25,2026-03-28,2026-03-28
schultek/jaspr,783,feat: background tooling daemon,closed,2026-03-20,2026-03-28,
schultek/jaspr,778,Agent skills for Jaspr,closed,2026-03-17,2026-03-27,2026-03-27
schultek/jaspr,702,Support Serverpod 3,open,2025-12-15,,
schultek/jaspr,747,feat: Taxonomy support,open,2026-02-12,,
schultek/jaspr,617,feat: support 'dart install jaspr_cli',closed,2025-10-24,2026-03-20,2026-03-20
schultek/jaspr,773,Remove now unnecessary dep override from repository,closed,2026-03-12,2026-03-12,2026-03-12
schultek/jaspr,770,[jaspr_content] Avoid file descriptor exhaustion during an eager load,closed,2026-03-05,2026-03-12,2026-03-12
schultek/jaspr,751,Support analyzer 10.x,closed,2026-02-17,2026-03-12,2026-03-12
schultek/jaspr,764,[jaspr/client] Track sibling changes in dom render objects,closed,2026-03-01,2026-03-11,2026-03-11
schultek/jaspr,760,Consistently use `.wait` extensions,closed,2026-03-01,2026-03-08,2026-03-08
schultek/jaspr,762,[server] Remove parameter replaced by `Jaspr.allowedPathSuffixes`,closed,2026-03-01,2026-03-08,2026-03-08
schultek/jaspr,761,[jaspr_cli] Ensure settings are preserved in `updateSetting` call,closed,2026-03-01,2026-03-08,2026-03-08
phoenixframework/phoenix,6676,Bump @babel/plugin-transform-modules-systemjs from 7.29.0 to 7.29.4,closed,2026-05-09,2026-05-09,2026-05-09
phoenixframework/phoenix,6638,fix: provide clear error when importing VerifiedRoutes instead of using,closed,2026-03-24,2026-05-08,
phoenixframework/phoenix,6675,Ensure Tailwind dark: variant works with system theme,open,2026-05-06,,
phoenixframework/phoenix,6674,"Only show either #client-error or #server-error, not both",closed,2026-05-06,2026-05-06,2026-05-06
phoenixframework/phoenix,6546,Fix missing closing bold tag in html.md,closed,2025-11-26,2025-12-08,2025-12-08
phoenixframework/phoenix,6664,Correctly serialize non ASCII metadata,closed,2026-04-25,2026-05-06,2026-05-06
phoenixframework/phoenix,6665,Filter token parameters by default,closed,2026-04-26,2026-05-06,2026-05-06
phoenixframework/phoenix,5799,Make it easier to enable new phoenix_live_reload features,closed,2024-05-01,2024-11-26,2024-11-26
phoenixframework/phoenix,6021,Update Dockerfile template to match best practices,closed,2024-12-20,2025-01-11,2025-01-11
phoenixframework/phoenix,5899,Add missing ~p in phx.gen.auth templates,closed,2024-08-12,2024-08-14,2024-08-14
phoenixframework/phoenix,5857,Remove noop Tailwind class 'transform',closed,2024-06-28,2024-07-09,2024-07-09
phoenixframework/phoenix,6448,"Remove reference to `{:system, env_var}` from docs",closed,2025-08-31,2025-09-02,2025-09-02
phoenixframework/phoenix,6450,Update live reload patterns,closed,2025-08-31,2025-09-02,2025-09-02
phoenixframework/phoenix,6452,Update contrib guide on how to generate docs,closed,2025-09-01,2025-09-01,2025-09-01
phoenixframework/phoenix,6453,Update package-lock.json to reflect changes to package.json,closed,2025-09-01,2025-09-01,2025-09-01
phoenixframework/phoenix,6575,Secure phx.gen.auth forms against PII leakage,closed,2026-01-06,2026-02-03,2026-02-03
phoenixframework/phoenix,6562,Fix LongPoll transport name in sessionStorage and logs,closed,2025-12-16,2026-02-02,2026-02-02
phoenixframework/phoenix,6574,"Revert ""fix: autocomplete with email instead of username in email fields""",closed,2026-01-06,2026-02-03,2026-02-03
phoenixframework/phoenix,6672,fix a couple of typos,closed,2026-05-02,2026-05-02,2026-05-02
phoenixframework/phoenix,6671,Bump postcss from 8.5.6 to 8.5.13,closed,2026-05-01,2026-05-01,2026-05-01
phoenixframework/phoenix,6668,Bump actions/cache from 5.0.4 to 5.0.5,closed,2026-05-01,2026-05-01,2026-05-01
phoenixframework/phoenix,6670,Bump the minor-and-patch group with 4 updates,closed,2026-05-01,2026-05-01,2026-05-01
phoenixframework/phoenix,6669,Bump actions/setup-node from 6.3.0 to 6.4.0,closed,2026-05-01,2026-05-01,2026-05-01
phoenixframework/phoenix,6667,Fix live_title having line breaks,closed,2026-04-29,2026-04-29,2026-04-29
phoenixframework/phoenix,6657,fix(phx.gen.auth): delete old token when reissuing session,closed,2026-04-16,2026-04-27,
phoenixframework/phoenix,6662,Fix: only process vsn parameter when it is a binary,closed,2026-04-22,2026-04-22,2026-04-22
phoenixframework/phoenix,6635,Don't pass type: :id to scope references in generated migrations,closed,2026-03-20,2026-04-21,2026-04-21
phoenixframework/phoenix,6658,fix(docs): add build path to nodePaths for colocated hooks,open,2026-04-17,,
phoenixframework/phoenix,6660,docs: fix grammar in router and schema generator docs,closed,2026-04-20,2026-04-20,
phoenixframework/phoenix,6650,Bump lodash from 4.17.23 to 4.18.1,closed,2026-04-04,2026-04-05,2026-04-05
dropwizard/dropwizard,11084,chore(deps): update github actions,open,2026-02-17,,
dropwizard/dropwizard,11112,fix(deps): update hk2.version to v4 (major),open,2026-03-24,,
dropwizard/dropwizard,11092,chore(deps): update github actions (major),open,2026-02-26,,
dropwizard/dropwizard,11060,fix(deps): update hk2.version to v3.1.1 (minor),open,2026-02-02,,
dropwizard/dropwizard,11090,fix(deps): update error-prone monorepo to v2.49.0 (minor),open,2026-02-25,,
dropwizard/dropwizard,11110,fix(deps): update dependency org.jdbi:jdbi3-bom to v3.53.0,open,2026-03-21,,
dropwizard/dropwizard,11129,fix(deps): update dependency org.javassist:javassist to v3.31.0-ga,open,2026-04-19,,
