Idx,UserInfo_1,UserInfo_2,UserInfo_3,UserInfo_4,WeblogInfo_1,WeblogInfo_2,WeblogInfo_3,WeblogInfo_4,WeblogInfo_5,WeblogInfo_6,WeblogInfo_7,WeblogInfo_8,WeblogInfo_9,WeblogInfo_10,WeblogInfo_11,WeblogInfo_12,WeblogInfo_13,WeblogInfo_14,WeblogInfo_15,WeblogInfo_16,WeblogInfo_17,WeblogInfo_18,UserInfo_5,UserInfo_6,UserInfo_7,UserInfo_8,UserInfo_9,UserInfo_10,UserInfo_11,UserInfo_12,UserInfo_13,UserInfo_14,UserInfo_15,UserInfo_16,UserInfo_17,UserInfo_18,UserInfo_19,UserInfo_20,UserInfo_21,UserInfo_22,UserInfo_23,UserInfo_24,Education_Info1,Education_Info2,Education_Info3,Education_Info4,Education_Info5,Education_Info6,Education_Info7,Education_Info8,WeblogInfo_19,WeblogInfo_20,WeblogInfo_21,WeblogInfo_23,WeblogInfo_24,WeblogInfo_25,WeblogInfo_26,WeblogInfo_27,WeblogInfo_28,WeblogInfo_29,WeblogInfo_30,WeblogInfo_31,WeblogInfo_32,WeblogInfo_33,WeblogInfo_34,WeblogInfo_35,WeblogInfo_36,WeblogInfo_37,WeblogInfo_38,WeblogInfo_39,WeblogInfo_40,WeblogInfo_41,WeblogInfo_42,WeblogInfo_43,WeblogInfo_44,WeblogInfo_45,WeblogInfo_46,WeblogInfo_47,WeblogInfo_48,WeblogInfo_49,WeblogInfo_50,WeblogInfo_51,WeblogInfo_52,WeblogInfo_53,WeblogInfo_54,WeblogInfo_55,WeblogInfo_56,WeblogInfo_57,WeblogInfo_58,ThirdParty_Info_Period1_1,ThirdParty_Info_Period1_2,ThirdParty_Info_Period1_3,ThirdParty_Info_Period1_4,ThirdParty_Info_Period1_5,ThirdParty_Info_Period1_6,ThirdParty_Info_Period1_7,ThirdParty_Info_Period1_8,ThirdParty_Info_Period1_9,ThirdParty_Info_Period1_10,ThirdParty_Info_Period1_11,ThirdParty_Info_Period1_12,ThirdParty_Info_Period1_13,ThirdParty_Info_Period1_14,ThirdParty_Info_Period1_15,ThirdParty_Info_Period1_16,ThirdParty_Info_Period1_17,ThirdParty_Info_Period2_1,ThirdParty_Info_Period2_2,ThirdParty_Info_Period2_3,ThirdParty_Info_Period2_4,ThirdParty_Info_Period2_5,ThirdParty_Info_Period2_6,ThirdParty_Info_Period2_7,ThirdParty_Info_Period2_8,ThirdParty_Info_Period2_9,ThirdParty_Info_Period2_10,ThirdParty_Info_Period2_11,ThirdParty_Info_Period2_12,ThirdParty_Info_Period2_13,ThirdParty_Info_Period2_14,ThirdParty_Info_Period2_15,ThirdParty_Info_Period2_16,ThirdParty_Info_Period2_17,ThirdParty_Info_Period3_1,ThirdParty_Info_Period3_2,ThirdParty_Info_Period3_3,ThirdParty_Info_Period3_4,ThirdParty_Info_Period3_5,ThirdParty_Info_Period3_6,ThirdParty_Info_Period3_7,ThirdParty_Info_Period3_8,ThirdParty_Info_Period3_9,ThirdParty_Info_Period3_10,ThirdParty_Info_Period3_11,ThirdParty_Info_Period3_12,ThirdParty_Info_Period3_13,ThirdParty_Info_Period3_14,ThirdParty_Info_Period3_15,ThirdParty_Info_Period3_16,ThirdParty_Info_Period3_17,ThirdParty_Info_Period4_1,ThirdParty_Info_Period4_2,ThirdParty_Info_Period4_3,ThirdParty_Info_Period4_4,ThirdParty_Info_Period4_5,ThirdParty_Info_Period4_6,ThirdParty_Info_Period4_7,ThirdParty_Info_Period4_8,ThirdParty_Info_Period4_9,ThirdParty_Info_Period4_10,ThirdParty_Info_Period4_11,ThirdParty_Info_Period4_12,ThirdParty_Info_Period4_13,ThirdParty_Info_Period4_14,ThirdParty_Info_Period4_15,ThirdParty_Info_Period4_16,ThirdParty_Info_Period4_17,ThirdParty_Info_Period5_1,ThirdParty_Info_Period5_2,ThirdParty_Info_Period5_3,ThirdParty_Info_Period5_4,ThirdParty_Info_Period5_5,ThirdParty_Info_Period5_6,ThirdParty_Info_Period5_7,ThirdParty_Info_Period5_8,ThirdParty_Info_Period5_9,ThirdParty_Info_Period5_10,ThirdParty_Info_Period5_11,ThirdParty_Info_Period5_12,ThirdParty_Info_Period5_13,ThirdParty_Info_Period5_14,ThirdParty_Info_Period5_15,ThirdParty_Info_Period5_16,ThirdParty_Info_Period5_17,ThirdParty_Info_Period6_1,ThirdParty_Info_Period6_2,ThirdParty_Info_Period6_3,ThirdParty_Info_Period6_4,ThirdParty_Info_Period6_5,ThirdParty_Info_Period6_6,ThirdParty_Info_Period6_7,ThirdParty_Info_Period6_8,ThirdParty_Info_Period6_9,ThirdParty_Info_Period6_10,ThirdParty_Info_Period6_11,ThirdParty_Info_Period6_12,ThirdParty_Info_Period6_13,ThirdParty_Info_Period6_14,ThirdParty_Info_Period6_15,ThirdParty_Info_Period6_16,ThirdParty_Info_Period6_17,ThirdParty_Info_Period7_1,ThirdParty_Info_Period7_2,ThirdParty_Info_Period7_3,ThirdParty_Info_Period7_4,ThirdParty_Info_Period7_5,ThirdParty_Info_Period7_6,ThirdParty_Info_Period7_7,ThirdParty_Info_Period7_8,ThirdParty_Info_Period7_9,ThirdParty_Info_Period7_10,ThirdParty_Info_Period7_11,ThirdParty_Info_Period7_12,ThirdParty_Info_Period7_13,ThirdParty_Info_Period7_14,ThirdParty_Info_Period7_15,ThirdParty_Info_Period7_16,ThirdParty_Info_Period7_17,SocialNetwork_1,SocialNetwork_2,SocialNetwork_3,SocialNetwork_4,SocialNetwork_5,SocialNetwork_6,SocialNetwork_7,SocialNetwork_8,SocialNetwork_9,SocialNetwork_10,SocialNetwork_11,SocialNetwork_12,SocialNetwork_13,SocialNetwork_14,SocialNetwork_15,SocialNetwork_16,SocialNetwork_17,target,ListingInfo
10022,5,武汉,5,武汉,,0,,3,2,3,11,0,0,0,0,0,0,0,0,2,9,0,1,1,湖北,武汉,中国联通 ,0,0,1,0,2,2,1,2,28,湖北省,武汉市,0,D,D,D,0,E,E,E,0,E,E,E,I,I3,D,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,163,165,83,3,216,109,2,1,16,0,18315,15455,420,19407,13943,31,6,219,179,85,2,270,126,1,1,25,2,22853,15784,59,18273,20305,61,0,282,273,108,1,392,162,1,1,31,0,18860,17931,103,25281,11407,26,0,163,173,91,3,236,97,0,0,19,0,11240,11278,86,13304,9128,69,0,203,231,114,0,319,115,1,1,21,0,12794,13282,0,19223,6853,50,0,215,186,96,0,284,117,2,1,19,0,14441,9469,0,16298,7612,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2014/2/25
10024,5,长沙,5,长沙,,1,,1,1,1,4,0,0,0,0,0,0,0,0,1,3,0,1,1,湖南,长沙,中国移动 ,0,,,,3,3,1,1,24,湖南省,湘潭市,0,D,D,D,0,E,E,E,0,E,E,E,I,I5,D,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,90,149,51,2,166,71,6,3,9,6,21708,18178,126,18108,21652,8,3,64,116,38,10,120,50,3,3,10,0,5218,9259,388,9837,4252,16,1,45,70,29,0,65,50,3,2,9,0,8441,6845,0,5802,9484,1,0,31,70,27,3,70,28,0,0,4,0,2592,9207,204,7211,4384,0,1,64,105,40,3,106,60,3,2,11,1,9656,11943,251,9999,11349,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2014/3/6
10026,3,漳州,3,漳州,,1,,11,3,11,31,0,0,0,0,0,0,0,2,3,25,1,2,2,福建,漳州,中国移动 ,0,,,,6,4,3,1,27,福建省,漳州市,0,D,D,D,0,E,E,E,0,E,E,E,I,I3,D,0,0,0,0,3,0,1,1,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,22,6,0,21,3,0,0,3,0,72,2273,0,2256,89,17,68,90,94,45,7,138,39,2,1,8,0,3904,5220,536,6648,1940,6,55,123,123,76,2,158,86,0,0,15,0,5348,7129,189,6930,5358,43,42,110,99,54,1,148,60,0,0,8,0,6073,4431,115,7096,3293,10,39,76,78,44,0,107,47,0,0,5,0,3480,3872,0,5462,1890,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,4,16,111,-1,0,1,0,0,0,1,0,2014/3/4
10027,3,牡丹江,6,牡丹江,,0,,1,1,1,4,0,0,0,0,0,0,0,0,0,4,0,1,1,黑龙江,牡丹江,中国移动 ,0,,,,3,3,1,1,31,黑龙江省,牡丹江市,0,D,D,D,0,E,E,E,0,E,E,E,I,I5,D,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,37,363,130,123,5,407,81,2,1,25,0,32362,8505,225,31730,8912,50,17,180,103,56,2,206,75,0,0,15,0,10710,6702,136,13258,4018,24,2,69,48,41,1,82,34,0,0,3,0,6220,2665,15,5926,2944,32,7,48,91,28,1,93,45,0,0,8,1,9356,3362,45,8731,3942,39,12,61,80,39,0,118,23,0,0,7,0,2987,3134,0,5038,1083,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,2014/2/26
10031,1,太原,3,太原,,0,,3,1,3,9,0,0,0,0,0,0,0,1,0,6,2,2,2,山西,太原市,中国联通,0,,,,5,5,3,1,23,山西省,太原市,1,未婚,G,山西省太原市小店区,0,E,E,E,0,E,E,E,I,,D,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,35,352,467,106,7,545,267,0,0,27,0,21431,26339,417,32419,14934,59,46,299,262,88,5,385,171,0,0,20,0,19372,15518,182,24855,9853,73,41,275,380,91,9,466,180,0,0,25,0,16470,20157,552,25454,10621,106,45,496,451,95,20,617,310,0,0,26,0,34625,27086,1966,40790,18955,5,1,32,13,22,0,39,6,0,0,2,0,2262,504,0,2481,285,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,69,225,572,-1,0,1,0,0,0,1,0,2014/3/7
10032,1,北京,6,北京,,0,,2,2,1,7,0,0,0,0,0,0,2,0,0,7,0,2,2,北京,北京,中国电信,1,0,1,1,2,2,2,1,38,内蒙古自治区,不详,0,D,D,D,0,E,E,E,0,E,E,E,I,I3,D,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,162,242,146,4,347,53,16,5,24,1,19420,24751,135,38596,5440,17,10,278,378,229,8,558,90,45,8,37,3,38311,29437,159,50405,17184,29,28,592,730,273,31,1082,209,18,4,61,1,64687,51590,1571,86532,28174,6,39,425,621,262,17,859,170,7,4,53,2,47863,44784,528,68749,23370,12,22,582,774,241,17,1137,202,7,2,51,2,49668,55497,529,81471,23165,10,50,595,744,228,47,1123,169,9,2,58,2,55285,56842,9070,88102,14955,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,48,223,88,-1,0,1,1,0,0,1,0,2014/2/26
10036,1,成都,3,忻州,,0,,4,3,4,9,0,0,0,0,0,0,0,1,2,3,3,2,2,山西,忻州,中国联通 ,0,0,0,1,2,4,2,1,26,山西省,不详,0,D,D,D,0,E,E,E,0,E,E,E,E,U,C,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,84,324,183,114,2,389,116,26,6,22,0,20113,11858,389,25287,6295,125,73,319,286,93,1,462,142,0,0,28,0,20187,16714,7,28212,8682,99,55,228,201,87,3,330,96,0,0,14,0,12996,10039,113,18536,4386,168,62,313,259,80,4,397,171,0,0,22,0,21070,14247,47,24560,10710,154,76,346,183,82,8,371,150,0,0,18,2,27936,13625,182,30422,10957,236,105,441,269,100,4,459,247,1,1,23,2,54359,29028,279,41081,42027,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2014/2/27
10039,1,三明,4,三明,,0,,4,2,4,18,0,0,0,0,0,0,8,0,10,4,4,2,2,福建,三明,中国联通 ,1,,,,3,3,1,1,32,福建省,三明市,0,D,D,D,0,E,E,E,0,E,E,E,I,I5,D,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,1,83,147,33,2,172,56,0,0,8,0,8398,14995,52,18589,4752,174,1,205,299,84,6,329,169,8,3,14,0,18170,28907,428,29697,16952,157,0,259,286,87,2,444,99,6,3,22,0,23009,21242,146,37707,6398,133,0,220,221,92,3,369,69,9,2,17,0,14340,18217,499,27683,4375,136,0,222,197,69,2,306,111,14,2,16,0,15767,14386,145,23827,6181,128,0,187,160,72,9,259,79,14,3,12,0,16926,16809,3609,23699,6427,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,89,36,105,-1,0,0,0,0,0,1,0,2014/2/22
10040,1,临沂,6,临沂,,0,,1,1,1,3,0,0,0,0,0,0,0,0,0,3,0,2,2,山东,临沂,中国移动 ,0,,,,4,4,1,1,29,山东省,临沂市,0,D,D,D,0,E,E,E,0,E,E,E,I,C21,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,35,89,127,25,3,154,59,0,0,7,0,7584,9874,128,12108,5222,71,17,84,125,34,0,164,45,0,0,10,1,9022,16548,0,20156,5414,39,0,120,94,35,0,182,32,0,0,12,0,13803,8133,0,19499,2437,41,0,66,67,27,0,110,23,0,0,8,0,6364,5889,0,11160,1093,89,0,217,181,65,4,284,110,0,0,17,1,26390,18444,94,31791,12949,0,0,160,148,34,8,198,102,0,0,13,0,15459,8863,432,16881,7009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,2014/2/23
10044,4,临沂,6,临沂,,0,,2,2,2,3,0,0,0,0,0,0,0,0,0,1,2,2,2,山东,临沂,中国联通 ,1,0,1,0,3,3,1,1,37,辽宁省,丹东市,0,D,D,D,0,E,E,E,0,E,E,E,I,C19,D,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,121,151,98,2,244,26,6,4,9,1,18103,12163,286,26931,3049,0,16,312,284,140,0,552,44,36,7,29,0,36091,26217,0,52250,10058,0,18,264,296,145,4,503,53,4,2,28,2,34323,28946,3652,51985,7632,0,7,261,251,146,7,475,30,26,8,29,4,30465,35256,7309,49592,8820,0,21,233,220,129,1,413,39,3,1,21,1,27262,16197,176,38134,5149,0,5,231,262,110,7,450,36,0,0,30,2,29069,27369,6167,43198,7073,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2014/2/24
10050,1,福州,5,福州,,0,,3,2,3,20,0,0,0,0,0,0,9,6,4,4,6,1,2,福建,福州,中国移动 ,1,,,,5,5,1,1,30,四川省,绵阳市,0,D,D,D,0,E,E,E,0,E,E,E,I,C20,D,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,89,109,46,4,153,41,10,4,12,1,7394,12232,354,12189,7083,43,5,37,118,33,0,136,19,0,0,8,0,1800,8989,0,8877,1912,50,20,81,142,33,0,187,36,0,0,11,1,4639,9542,0,10125,4056,43,0,20,75,13,0,76,19,0,0,6,0,1171,4436,0,4336,1271,60,0,29,71,18,0,75,25,0,0,3,0,1216,4686,0,5075,827,26,20,32,66,27,0,77,21,0,0,5,0,1491,4344,0,4650,1185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,76,225,250,-1,0,1,1,0,0,1,0,2014/2/26
10054,4,泰州,4,泰州,,0,,3,2,3,8,0,0,0,0,0,0,3,0,2,0,6,2,2,江苏,泰州市,中国联通,0,0,0,1,4,4,2,1,34,江苏省,扬州市,0,D,D,D,0,E,E,E,0,E,E,E,F,I5,C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,54,228,193,63,4,319,98,6,3,12,0,11541,8703,84,14928,5232,198,97,455,408,93,16,656,191,13,2,26,0,21321,16883,465,29596,8143,120,83,430,357,97,14,612,161,4,1,28,0,21653,21065,620,31059,11039,131,35,416,364,103,11,604,165,7,2,29,0,27937,22260,594,37963,11640,37,47,322,243,99,9,432,124,0,0,21,0,18225,15649,778,26442,6654,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,30,130,18,-1,0,0,0,0,0,1,0,2014/2/24
10059,5,成都,4,大同,,0,,8,8,8,46,24,0,0,0,0,0,0,0,6,29,11,1,1,山西,大同,中国移动 ,1,,,,5,3,1,1,24,山西省,大同市,0,D,D,D,0,E,E,E,0,E,E,E,D,I5,A,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,111,57,45,10,93,65,0,0,7,0,19894,10031,2063,16842,11020,23,2,179,108,56,25,204,58,1,1,12,2,30457,17637,2657,33492,11945,17,1,130,111,64,11,178,52,0,0,15,0,14452,8907,2570,17072,3717,17,6,66,28,23,0,72,22,0,0,8,0,8249,4192,0,8391,4050,0,0,19,4,6,1,13,9,0,0,1,0,444,115,7,384,168,0,0,5,4,5,1,3,5,0,0,0,0,124,67,1,68,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,17,3,52,-1,0,1,0,0,0,1,0,2014/2/26
1006,4,上海,5,上海,,1,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,不详,不详,不详,0,0,0,1,3,3,2,1,29,福建省,南平市,0,D,D,D,0,E,E,E,0,E,E,E,I,I5,D,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39,3,160,160,48,32,163,125,0,0,12,1,21998,12481,3683,16451,14345,35,2,153,146,68,13,212,74,4,1,13,2,21458,11766,619,22759,9846,38,23,154,144,61,28,169,101,2,2,15,3,29593,11727,5145,18029,18146,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,102,66,452,-1,0,0,0,0,0,1,0,2013/11/18
10063,1,红河哈尼族彝族自治州,5,红河哈尼族彝族自治州,,0,,1,1,1,8,0,0,0,0,0,0,0,0,1,4,3,2,2,云南,红河,中国移动 ,0,,,,4,4,2,1,26,云南省,红河哈尼族彝族自治州,0,D,D,D,0,E,E,E,0,E,E,E,I,I5,D,0,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,84,69,40,1,125,27,0,0,10,0,5409,4934,43,8372,1928,22,66,266,273,82,41,313,185,11,1,26,1,23301,23145,4066,27133,15247,24,20,85,99,47,1,131,52,0,0,12,0,5028,4478,13,6799,2694,34,38,123,167,53,12,195,83,6,1,14,0,7723,8080,404,10624,4775,18,36,146,143,51,1,177,111,0,0,17,0,5577,7018,14,7570,5011,41,22,176,171,65,1,251,95,0,0,19,0,11492,10448,53,17008,4879,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,0,0,2014/2/22
10067,4,南平,4,南平,,0,,2,1,2,7,0,0,0,0,0,0,0,2,0,3,2,1,1,福建,南平,中国移动 ,0,0,0,1,4,4,2,1,23,福建省,三明市,0,D,D,D,0,E,E,E,0,E,E,E,I,I5,D,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,13,119,193,96,2,216,94,0,0,15,0,6229,11374,99,8798,8706,122,15,166,280,103,9,278,159,1,1,17,0,7162,18202,456,14386,10522,100,16,132,228,91,10,217,133,1,1,14,0,5779,14325,1303,9859,8942,32,20,87,224,85,1,226,84,2,1,17,0,5731,19132,115,14309,10439,54,16,101,199,94,3,191,106,6,1,12,1,6272,17099,39,12330,11002,47,31,130,231,108,6,243,112,1,1,13,1,7880,20668,430,14870,13248,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,235,25,37,-1,0,1,0,0,0,1,0,2014/2/25
10068,1,郴州,5,郴州,,0,,9,5,9,32,0,0,0,0,0,0,15,12,6,10,4,1,1,湖南,郴州,中国移动 ,0,,,,3,3,1,1,26,湖南省,郴州市,0,D,D,D,0,E,E,E,0,E,E,E,I,I5,D,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,46,148,46,11,93,90,0,0,13,0,2257,6725,818,4157,4007,1,33,74,321,52,13,263,119,0,0,21,0,3147,13177,795,10829,4700,41,19,128,393,69,44,309,168,0,0,18,0,5139,20837,2946,13701,9329,46,5,120,228,55,6,188,154,0,0,19,0,5061,10201,391,7187,7684,51,7,90,321,49,20,215,176,0,0,16,0,3579,12981,1140,7109,8311,27,5,30,114,30,23,65,56,0,0,6,0,1672,7596,2878,3049,3341,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,19,61,85,-1,0,0,1,0,0,1,0,2014/3/4
10069,3,常州,4,常州,,0,,2,2,2,11,3,0,0,0,0,0,0,4,0,5,2,1,1,江苏,常州,中国移动 ,1,,,,2,2,6,1,30,江苏省,常州市,0,D,D,D,0,E,E,E,0,E,E,E,I,F13,D,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,109,166,40,16,152,107,0,0,15,0,3523,5945,416,5204,3848,7,3,123,250,66,32,180,161,0,0,21,0,4296,11259,1949,7166,6440,39,0,232,333,69,51,307,207,3,2,21,0,8076,12490,2569,10625,7372,30,0,149,260,54,42,222,145,0,0,22,0,4188,9933,1548,7469,5104,51,0,123,214,53,37,185,115,0,0,17,0,3072,7494,1752,5073,3741,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,37,94,112,-1,0,0,0,0,0,1,0,2014/2/24
1007,6,湖州,6,湖州,,0,,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,浙江,湖州,中国移动 ,1,,,,3,3,3,1,25,浙江省,湖州市,0,D,D,D,0,E,E,E,0,E,E,E,I,I5,D,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,117,121,60,1,186,51,2,1,15,4,21667,14731,28,14745,21625,4,7,64,0,31,1,48,15,0,0,4,0,8598,0,32,4825,3741,21,6,65,63,52,1,97,30,10,1,7,1,5899,9446,48,7907,7390,9,15,87,0,33,0,60,27,0,0,3,0,9239,0,0,5386,3853,0,2,28,0,11,0,20,8,0,0,1,0,3595,0,0,1490,2105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2982,334,385,7,1,-1,-1,-1,-1,-1,0,0,1,0,0,0,2013/11/18
10070,4,茂名,1,佛山,,0,,2,1,2,7,0,0,0,0,0,0,0,4,0,2,1,2,2,广东,佛山,中国移动 ,1,,,,5,5,1,1,31,广东省,茂名市,0,D,D,D,0,E,E,E,0,E,E,E,I,I5,D,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,470,0,79,14,363,93,0,0,22,2,60998,0,2862,40133,18003,3,67,747,0,145,53,431,263,0,0,30,13,103702,0,4079,87041,12582,0,24,386,0,80,15,303,68,0,0,21,6,67130,0,715,57308,9107,0,41,419,0,70,4,366,49,0,0,21,3,66700,0,250,59609,6841,0,40,441,0,64,11,347,83,0,0,23,4,65504,0,4005,53338,8161,0,35,615,0,134,12,494,109,0,0,25,7,88777,0,2203,70375,16199,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2014/3/3
