Idx,Listinginfo1,LogInfo1,LogInfo2,LogInfo3
83721,2014-10-15,2,3,2012-06-06
83721,2014-10-15,2,3,2012-09-08
83721,2014-10-15,2,7,2013-12-10
83721,2014-10-15,300,20,2014-10-10
83721,2014-10-15,300,20,2014-10-10
83721,2014-10-15,307,20,2014-10-11
83721,2014-10-15,3,1,2012-05-04
83721,2014-10-15,4,1,2012-05-04
83721,2014-10-15,4,6,2012-05-04
83721,2014-10-15,4,6,2012-05-04
83721,2014-10-15,4,6,2012-05-08
83721,2014-10-15,4,6,2012-05-23
83721,2014-10-15,4,6,2012-06-06
83721,2014-10-15,4,6,2012-07-06
83721,2014-10-15,-4,6,2012-07-10
83721,2014-10-15,-4,6,2012-07-25
83721,2014-10-15,-4,6,2012-08-21
83721,2014-10-15,-4,6,2012-09-08
83721,2014-10-15,-4,6,2012-09-26
83721,2014-10-15,-4,6,2012-11-13
83721,2014-10-15,-4,6,2012-11-30
83721,2014-10-15,-4,6,2012-12-21
83721,2014-10-15,-4,6,2013-01-31
83721,2014-10-15,-4,6,2013-02-25
83721,2014-10-15,-4,6,2013-04-08
83721,2014-10-15,-4,6,2013-04-08
83721,2014-10-15,-4,6,2013-05-03
83721,2014-10-15,-4,6,2013-06-03
83721,2014-10-15,-4,6,2013-06-24
83721,2014-10-15,-4,6,2013-06-24
83721,2014-10-15,-4,6,2013-06-24
83721,2014-10-15,-4,6,2013-09-03
83721,2014-10-15,-4,6,2013-12-10
83721,2014-10-15,-4,6,2014-05-04
83721,2014-10-15,-4,6,2014-10-10
83721,2014-10-15,-4,6,2014-10-11
83721,2014-10-15,-4,6,2014-10-11
83721,2014-10-15,-4,6,2014-10-13
83721,2014-10-15,-4,6,2014-10-14
83721,2014-10-15,4,7,2012-11-30
83721,2014-10-15,4,7,2012-12-21
83721,2014-10-15,4,7,2013-01-31
83721,2014-10-15,4,7,2013-02-25
83721,2014-10-15,4,7,2013-04-08
83721,2014-10-15,4,7,2013-04-08
83721,2014-10-15,4,7,2013-04-08
83721,2014-10-15,4,7,2013-05-03
83721,2014-10-15,4,7,2013-06-03
83722,2014-10-20,1,0,2014-10-11
83722,2014-10-20,1,1,2014-10-11
83722,2014-10-20,1,20,2014-10-11
83722,2014-10-20,1,2,2014-10-11
83722,2014-10-20,2,1,2014-10-11
83722,2014-10-20,2,21,2014-10-20
83722,2014-10-20,4,1,2014-10-11
83722,2014-10-20,-4,6,2014-10-16
83722,2014-10-20,-4,6,2014-10-16
83722,2014-10-20,-4,6,2014-10-17
83726,2014-10-16,1,0,2014-10-11
83726,2014-10-16,1,1,2014-10-11
83726,2014-10-16,1,20,2014-10-11
83726,2014-10-16,1,2,2014-10-11
83726,2014-10-16,2,1,2014-10-11
83726,2014-10-16,2,21,2014-10-15
83726,2014-10-16,4,1,2014-10-11
83728,2014-10-17,1,0,2014-09-24
83728,2014-10-17,1,1,2014-09-24
83728,2014-10-17,1,20,2014-09-24
83728,2014-10-17,2,1,2014-09-24
83728,2014-10-17,2,21,2014-10-16
83728,2014-10-17,2,21,2014-10-16
83728,2014-10-17,4,1,2014-09-24
83728,2014-10-17,-4,6,2014-10-04
83728,2014-10-17,-4,6,2014-10-11
83728,2014-10-17,-4,6,2014-10-11
83728,2014-10-17,99,6,2014-09-24
83728,2014-10-17,99,6,2014-09-24
83728,2014-10-17,99,6,2014-10-10
83728,2014-10-17,99,6,2014-10-10
83729,2014-10-14,1,0,2014-09-30
83729,2014-10-14,1,1,2014-09-30
83729,2014-10-14,1,20,2014-09-30
83729,2014-10-14,1,2,2014-10-11
83729,2014-10-14,2,1,2014-09-30
83729,2014-10-14,2,21,2014-10-13
83729,2014-10-14,300,20,2014-10-11
83729,2014-10-14,307,20,2014-10-11
83729,2014-10-14,4,1,2014-09-30
83729,2014-10-14,-4,6,2014-10-09
83729,2014-10-14,-4,6,2014-10-11
83729,2014-10-14,-4,6,2014-10-11
83729,2014-10-14,-4,6,2014-10-11
83729,2014-10-14,-4,6,2014-10-11
83729,2014-10-14,-4,6,2014-10-13
83731,2014-10-14,1,0,2014-07-03
83731,2014-10-14,1,1,2014-07-03
83731,2014-10-14,1,20,2014-07-03
83731,2014-10-14,2,1,2014-07-03
83731,2014-10-14,2,21,2014-10-13
83731,2014-10-14,2,21,2014-10-13
83731,2014-10-14,4,1,2014-07-03
83731,2014-10-14,-4,6,2014-07-03
83731,2014-10-14,-4,6,2014-07-03
83731,2014-10-14,-4,6,2014-07-03
83731,2014-10-14,-4,6,2014-07-03
83731,2014-10-14,-4,6,2014-07-03
83731,2014-10-14,-4,6,2014-07-04
83731,2014-10-14,-4,6,2014-07-04
83731,2014-10-14,-4,6,2014-07-04
83731,2014-10-14,-4,6,2014-07-04
83731,2014-10-14,-4,6,2014-07-04
83731,2014-10-14,-4,6,2014-07-05
83731,2014-10-14,-4,6,2014-07-05
83731,2014-10-14,-4,6,2014-07-05
83731,2014-10-14,-4,6,2014-07-05
83731,2014-10-14,-4,6,2014-07-05
83731,2014-10-14,-4,6,2014-07-05
83731,2014-10-14,-4,6,2014-07-11
83731,2014-10-14,-4,6,2014-10-11
83731,2014-10-14,-4,6,2014-10-13
83731,2014-10-14,-4,6,2014-10-13
83731,2014-10-14,-4,6,2014-10-13
83731,2014-10-14,-4,6,2014-10-14
83731,2014-10-14,-4,6,2014-10-14
83731,2014-10-14,99,6,2014-07-03
83731,2014-10-14,99,6,2014-07-03
83731,2014-10-14,99,6,2014-07-03
83732,2014-10-17,1,0,2014-04-23
83732,2014-10-17,1,1,2014-04-23
83732,2014-10-17,1,20,2014-04-23
83732,2014-10-17,1,2,2014-04-23
83732,2014-10-17,1,2,2014-08-01
83732,2014-10-17,2,1,2014-04-23
83732,2014-10-17,2,21,2014-10-16
83732,2014-10-17,4,1,2014-04-23
83732,2014-10-17,-4,6,2014-04-23
83732,2014-10-17,-4,6,2014-08-01
83732,2014-10-17,-4,6,2014-08-01
83732,2014-10-17,-4,6,2014-10-11
83732,2014-10-17,-4,6,2014-10-14
83736,2014-10-21,1,0,2014-10-11
83736,2014-10-21,1,1,2014-10-11
83736,2014-10-21,1,20,2014-10-11
83736,2014-10-21,1,2,2014-10-11
83736,2014-10-21,2,1,2014-10-11
83736,2014-10-21,2,21,2014-10-20
83736,2014-10-21,4,1,2014-10-11
83736,2014-10-21,-4,6,2014-10-11
83736,2014-10-21,-4,6,2014-10-13
83736,2014-10-21,-4,6,2014-10-14
83736,2014-10-21,-4,6,2014-10-15
83736,2014-10-21,-4,6,2014-10-17
83736,2014-10-21,-4,6,2014-10-17
83736,2014-10-21,-4,6,2014-10-17
83736,2014-10-21,-4,6,2014-10-18
83736,2014-10-21,-4,6,2014-10-18
83736,2014-10-21,-4,6,2014-10-20
83736,2014-10-21,-4,6,2014-10-20
83736,2014-10-21,-4,6,2014-10-21
83737,2014-10-15,1,0,2013-10-12
83737,2014-10-15,1,1,2013-10-12
83737,2014-10-15,1,2,2014-10-11
83737,2014-10-15,1,4,2014-10-15
83737,2014-10-15,2,1,2013-10-12
83737,2014-10-15,2,21,2014-10-15
83737,2014-10-15,302,20,2014-10-13
83737,2014-10-15,307,20,2014-10-13
83737,2014-10-15,4,1,2013-10-12
83737,2014-10-15,-4,6,2013-10-12
83737,2014-10-15,-4,6,2014-10-11
83737,2014-10-15,-4,6,2014-10-11
83737,2014-10-15,-4,6,2014-10-11
83737,2014-10-15,-4,6,2014-10-11
83737,2014-10-15,-4,6,2014-10-12
83737,2014-10-15,-4,6,2014-10-13
83737,2014-10-15,-4,6,2014-10-13
83737,2014-10-15,-4,6,2014-10-13
83737,2014-10-15,-4,6,2014-10-14
83737,2014-10-15,-4,6,2014-10-14
83737,2014-10-15,-4,6,2014-10-14
83737,2014-10-15,-4,6,2014-10-14
83737,2014-10-15,-4,6,2014-10-14
83737,2014-10-15,-4,6,2014-10-14
83737,2014-10-15,-4,6,2014-10-15
83737,2014-10-15,-4,6,2014-10-15
83737,2014-10-15,-4,6,2014-10-15
83737,2014-10-15,-4,6,2014-10-15
83737,2014-10-15,4,7,2014-10-13
83737,2014-10-15,4,7,2014-10-13
83737,2014-10-15,99,6,2014-10-14
83737,2014-10-15,99,6,2014-10-14
83738,2014-10-16,1,0,2014-10-11
83738,2014-10-16,1,1,2014-10-11
83738,2014-10-16,1,20,2014-10-11
83738,2014-10-16,1,20,2014-10-11
83738,2014-10-16,2,1,2014-10-11
83738,2014-10-16,2,21,2014-10-15
83738,2014-10-16,4,1,2014-10-11
83738,2014-10-16,99,6,2014-10-11
83738,2014-10-16,99,6,2014-10-12
83738,2014-10-16,99,6,2014-10-13
83738,2014-10-16,99,6,2014-10-15
83740,2014-10-15,1,0,2014-10-11
83740,2014-10-15,1,1,2014-10-11
83740,2014-10-15,1,20,2014-10-11
83740,2014-10-15,1,2,2014-10-11
83740,2014-10-15,2,1,2014-10-11
83740,2014-10-15,2,21,2014-10-15
83740,2014-10-15,307,20,2014-10-13
83740,2014-10-15,4,1,2014-10-11
83740,2014-10-15,-4,6,2014-10-12
83740,2014-10-15,-4,6,2014-10-13
83740,2014-10-15,4,7,2014-10-13
83743,2014-10-15,1,0,2014-10-11
83743,2014-10-15,107,6,2014-10-14
83743,2014-10-15,107,6,2014-10-15
83743,2014-10-15,1,1,2014-10-11
83743,2014-10-15,1,20,2014-10-11
83743,2014-10-15,1,2,2014-10-11
83743,2014-10-15,2,1,2014-10-11
83743,2014-10-15,2,21,2014-10-15
83743,2014-10-15,4,1,2014-10-11
83750,2014-10-21,1,0,2014-10-11
83750,2014-10-21,1,1,2014-10-11
83750,2014-10-21,1,20,2014-10-11
83750,2014-10-21,1,2,2014-10-11
83750,2014-10-21,2,1,2014-10-11
83750,2014-10-21,2,21,2014-10-21
83750,2014-10-21,4,1,2014-10-11
83750,2014-10-21,-4,6,2014-10-19
83750,2014-10-21,-4,6,2014-10-20
83750,2014-10-21,4,7,2014-10-13
83750,2014-10-21,4,7,2014-10-20
83752,2014-10-14,107,6,2014-08-23
83752,2014-10-14,107,6,2014-08-23
83752,2014-10-14,107,6,2014-09-17
83752,2014-10-14,107,6,2014-10-11
83752,2014-10-14,107,6,2014-10-11
83752,2014-10-14,107,6,2014-10-13
83752,2014-10-14,107,6,2014-10-13
83752,2014-10-14,107,6,2014-10-13
83752,2014-10-14,107,6,2014-10-13
83752,2014-10-14,107,6,2014-10-14
83752,2014-10-14,1,1,2014-08-13
83752,2014-10-14,1,20,2014-08-13
83752,2014-10-14,12,0,2014-08-13
83752,2014-10-14,1,2,2014-08-13
83752,2014-10-14,1,2,2014-09-02
83752,2014-10-14,1,2,2014-10-11
83752,2014-10-14,2,1,2014-08-13
83752,2014-10-14,2,21,2014-10-13
83752,2014-10-14,4,1,2014-08-13
83752,2014-10-14,-4,6,2014-08-13
83752,2014-10-14,-4,6,2014-08-23
83752,2014-10-14,-4,6,2014-08-23
83752,2014-10-14,-4,6,2014-09-17
83752,2014-10-14,4,7,2014-10-11
83756,2014-10-14,-10,13,2014-10-14
83756,2014-10-14,1,0,2014-09-25
83756,2014-10-14,1,1,2014-09-25
83756,2014-10-14,1,20,2014-09-25
83756,2014-10-14,1,2,2014-10-11
83756,2014-10-14,2,1,2014-09-25
83756,2014-10-14,2,21,2014-10-13
83756,2014-10-14,300,20,2014-09-25
83756,2014-10-14,307,20,2014-09-25
83756,2014-10-14,3,1,2014-10-14
83756,2014-10-14,4,1,2014-09-25
83756,2014-10-14,-4,6,2014-09-25
83756,2014-10-14,-4,6,2014-09-25
83756,2014-10-14,-4,6,2014-09-25
83756,2014-10-14,-4,6,2014-09-25
83756,2014-10-14,-4,6,2014-09-25
83756,2014-10-14,-4,6,2014-09-25
83756,2014-10-14,-4,6,2014-09-26
83756,2014-10-14,-4,6,2014-09-26
83756,2014-10-14,-4,6,2014-09-26
83756,2014-10-14,-4,6,2014-09-26
83756,2014-10-14,-4,6,2014-09-26
83756,2014-10-14,-4,6,2014-09-26
83756,2014-10-14,-4,6,2014-10-09
83756,2014-10-14,-4,6,2014-10-11
83756,2014-10-14,-4,6,2014-10-12
83756,2014-10-14,-4,6,2014-10-13
83756,2014-10-14,-4,6,2014-10-13
83756,2014-10-14,-4,6,2014-10-13
83756,2014-10-14,-4,6,2014-10-13
83756,2014-10-14,-4,6,2014-10-14
83756,2014-10-14,-4,6,2014-10-14
83756,2014-10-14,-4,6,2014-10-14
83756,2014-10-14,-4,6,2014-10-14
83760,2014-10-17,1,0,2014-09-23
83760,2014-10-17,1,1,2014-09-23
83760,2014-10-17,1,20,2014-09-23
83760,2014-10-17,1,2,2014-09-23
83760,2014-10-17,1,2,2014-10-11
83760,2014-10-17,2,1,2014-09-23
83760,2014-10-17,2,21,2014-10-15
83760,2014-10-17,4,1,2014-09-23
83760,2014-10-17,-4,6,2014-10-13
83760,2014-10-17,-4,6,2014-10-14
83760,2014-10-17,-4,6,2014-10-14
83760,2014-10-17,-4,6,2014-10-15
83765,2014-10-16,1,0,2014-07-19
83765,2014-10-16,1,1,2014-07-19
83765,2014-10-16,1,20,2014-07-19
83765,2014-10-16,1,2,2014-10-11
83765,2014-10-16,2,1,2014-07-19
83765,2014-10-16,2,21,2014-10-16
83765,2014-10-16,4,1,2014-07-19
83765,2014-10-16,-4,6,2014-07-19
83765,2014-10-16,-4,6,2014-07-19
83765,2014-10-16,-4,6,2014-07-19
83765,2014-10-16,-4,6,2014-07-20
83765,2014-10-16,-4,6,2014-07-20
83765,2014-10-16,-4,6,2014-07-21
83765,2014-10-16,-4,6,2014-07-25
83765,2014-10-16,-4,6,2014-07-29
83765,2014-10-16,-4,6,2014-07-29
83765,2014-10-16,-4,6,2014-07-29
83765,2014-10-16,-4,6,2014-07-30
83765,2014-10-16,-4,6,2014-07-30
83765,2014-10-16,-4,6,2014-07-30
83765,2014-10-16,-4,6,2014-08-01
83765,2014-10-16,-4,6,2014-08-02
83765,2014-10-16,-4,6,2014-08-03
83765,2014-10-16,-4,6,2014-08-05
83765,2014-10-16,-4,6,2014-08-16
83765,2014-10-16,-4,6,2014-09-01
83765,2014-10-16,-4,6,2014-09-04
83765,2014-10-16,-4,6,2014-10-11
83765,2014-10-16,-4,6,2014-10-11
83765,2014-10-16,-4,6,2014-10-11
83765,2014-10-16,-4,6,2014-10-13
83765,2014-10-16,-4,6,2014-10-15
83765,2014-10-16,-4,6,2014-10-15
83765,2014-10-16,-4,6,2014-10-15
83765,2014-10-16,-4,6,2014-10-16
83765,2014-10-16,4,7,2014-07-21
83765,2014-10-16,4,7,2014-07-25
83765,2014-10-16,99,6,2014-07-19
83765,2014-10-16,99,6,2014-07-19
83765,2014-10-16,99,6,2014-07-19
83765,2014-10-16,99,6,2014-07-19
83765,2014-10-16,99,6,2014-07-19
83765,2014-10-16,99,6,2014-07-19
83765,2014-10-16,99,6,2014-07-19
83765,2014-10-16,99,6,2014-07-19
83765,2014-10-16,99,6,2014-07-19
83765,2014-10-16,99,6,2014-07-19
83765,2014-10-16,99,6,2014-07-19
83765,2014-10-16,99,6,2014-07-19
83765,2014-10-16,99,6,2014-07-21
83765,2014-10-16,99,6,2014-07-21
83765,2014-10-16,99,6,2014-07-29
83765,2014-10-16,99,6,2014-07-29
83765,2014-10-16,99,6,2014-07-29
83765,2014-10-16,99,6,2014-10-16
83766,2014-10-23,1,0,2014-10-11
83766,2014-10-23,1,1,2014-10-11
83766,2014-10-23,1,20,2014-10-11
83766,2014-10-23,1,2,2014-10-11
83766,2014-10-23,2,1,2014-10-11
83766,2014-10-23,2,21,2014-10-23
83766,2014-10-23,300,20,2014-10-11
83766,2014-10-23,4,1,2014-10-11
83767,2014-10-14,1,0,2014-05-27
83767,2014-10-14,1,1,2014-05-27
83767,2014-10-14,1,20,2014-05-27
83767,2014-10-14,1,2,2014-05-27
83767,2014-10-14,1,2,2014-10-11
83767,2014-10-14,2,1,2014-05-27
83767,2014-10-14,2,21,2014-10-13
83767,2014-10-14,300,20,2014-10-14
83767,2014-10-14,303,20,2014-10-14
83767,2014-10-14,304,20,2014-10-14
83767,2014-10-14,307,20,2014-10-14
83767,2014-10-14,4,1,2014-05-27
83767,2014-10-14,-4,6,2014-05-27
83767,2014-10-14,-4,6,2014-05-28
83767,2014-10-14,-4,6,2014-10-11
83767,2014-10-14,-4,6,2014-10-13
83767,2014-10-14,-4,6,2014-10-13
83767,2014-10-14,-4,6,2014-10-13
83767,2014-10-14,-4,6,2014-10-14
83771,2014-10-13,-10,13,2014-04-20
83771,2014-10-13,1,0,2014-04-20
83771,2014-10-13,1,1,2014-04-20
83771,2014-10-13,1,20,2014-04-20
83771,2014-10-13,1,2,2014-04-20
83771,2014-10-13,1,4,2014-04-20
83771,2014-10-13,2,1,2014-04-20
83771,2014-10-13,2,21,2014-10-11
83771,2014-10-13,303,20,2014-10-11
83771,2014-10-13,307,20,2014-10-12
83771,2014-10-13,3,1,2014-04-20
83771,2014-10-13,4,1,2014-04-20
83771,2014-10-13,-4,6,2014-04-20
83771,2014-10-13,-4,6,2014-04-20
83771,2014-10-13,-4,6,2014-04-20
83771,2014-10-13,-4,6,2014-04-20
83771,2014-10-13,-4,6,2014-04-20
83771,2014-10-13,-4,6,2014-04-21
83771,2014-10-13,-4,6,2014-04-21
83771,2014-10-13,-4,6,2014-04-22
83771,2014-10-13,-4,6,2014-04-22
83771,2014-10-13,-4,6,2014-04-22
83771,2014-10-13,-4,6,2014-04-22
83771,2014-10-13,-4,6,2014-04-24
83771,2014-10-13,-4,6,2014-04-24
83771,2014-10-13,-4,6,2014-05-03
83771,2014-10-13,-4,6,2014-05-09
83771,2014-10-13,-4,6,2014-05-11
83771,2014-10-13,-4,6,2014-05-11
83771,2014-10-13,-4,6,2014-05-11
83771,2014-10-13,-4,6,2014-06-21
83771,2014-10-13,-4,6,2014-06-21
83771,2014-10-13,-4,6,2014-06-23
83771,2014-10-13,-4,6,2014-06-23
83771,2014-10-13,-4,6,2014-10-01
83771,2014-10-13,-4,6,2014-10-01
83771,2014-10-13,-4,6,2014-10-03
83771,2014-10-13,-4,6,2014-10-11
83771,2014-10-13,-4,6,2014-10-11
83771,2014-10-13,-4,6,2014-10-11
83771,2014-10-13,-4,6,2014-10-11
83771,2014-10-13,-4,6,2014-10-12
83771,2014-10-13,-4,6,2014-10-12
83771,2014-10-13,-4,6,2014-10-12
83771,2014-10-13,-4,6,2014-10-12
83771,2014-10-13,-4,6,2014-10-13
83771,2014-10-13,-4,6,2014-10-13
83771,2014-10-13,4,7,2014-05-09
83771,2014-10-13,4,7,2014-10-12
83772,2014-10-17,1,0,2014-10-11
83772,2014-10-17,1,1,2014-10-11
83772,2014-10-17,1,20,2014-10-11
83772,2014-10-17,1,2,2014-10-11
83772,2014-10-17,2,1,2014-10-11
83772,2014-10-17,2,21,2014-10-15
83772,2014-10-17,4,1,2014-10-11
83772,2014-10-17,-4,6,2014-10-13
83772,2014-10-17,4,7,2014-10-13
83772,2014-10-17,4,7,2014-10-13
83773,2014-10-15,-10,13,2014-07-23
83773,2014-10-15,1,0,2014-07-14
83773,2014-10-15,1,1,2014-07-14
83773,2014-10-15,1,20,2014-07-16
83773,2014-10-15,1,2,2014-07-16
83773,2014-10-15,1,2,2014-07-29
83773,2014-10-15,1,2,2014-08-11
83773,2014-10-15,1,2,2014-10-11
83773,2014-10-15,2,1,2014-07-14
83773,2014-10-15,2,21,2014-10-15
83773,2014-10-15,3,1,2014-07-23
83773,2014-10-15,4,1,2014-07-14
83773,2014-10-15,-4,6,2014-07-14
83773,2014-10-15,-4,6,2014-07-15
83773,2014-10-15,-4,6,2014-07-16
83773,2014-10-15,-4,6,2014-07-23
83773,2014-10-15,-4,6,2014-07-23
83773,2014-10-15,-4,6,2014-07-23
83773,2014-10-15,-4,6,2014-07-23
83773,2014-10-15,-4,6,2014-07-23
83773,2014-10-15,-4,6,2014-07-23
83773,2014-10-15,-4,6,2014-07-23
83773,2014-10-15,-4,6,2014-07-23
83773,2014-10-15,-4,6,2014-07-23
83773,2014-10-15,-4,6,2014-07-24
83773,2014-10-15,-4,6,2014-07-24
83773,2014-10-15,-4,6,2014-07-28
83773,2014-10-15,-4,6,2014-07-29
83773,2014-10-15,-4,6,2014-07-30
83773,2014-10-15,-4,6,2014-07-30
83773,2014-10-15,-4,6,2014-07-30
83773,2014-10-15,-4,6,2014-08-11
83773,2014-10-15,-4,6,2014-08-12
83773,2014-10-15,-4,6,2014-08-12
83773,2014-10-15,-4,6,2014-08-12
83773,2014-10-15,-4,6,2014-08-12
83773,2014-10-15,-4,6,2014-08-12
83773,2014-10-15,-4,6,2014-08-13
83773,2014-10-15,-4,6,2014-08-13
83773,2014-10-15,-4,6,2014-08-14
83773,2014-10-15,-4,6,2014-08-14
83773,2014-10-15,-4,6,2014-08-14
83773,2014-10-15,-4,6,2014-08-14
83773,2014-10-15,-4,6,2014-08-14
83773,2014-10-15,-4,6,2014-08-15
83773,2014-10-15,-4,6,2014-08-15
83773,2014-10-15,-4,6,2014-08-16
83773,2014-10-15,-4,6,2014-08-16
83773,2014-10-15,-4,6,2014-08-18
83773,2014-10-15,-4,6,2014-08-19
83773,2014-10-15,-4,6,2014-08-29
83773,2014-10-15,-4,6,2014-09-25
83773,2014-10-15,-4,6,2014-09-25
83773,2014-10-15,-4,6,2014-10-14
83773,2014-10-15,-4,6,2014-10-14
83773,2014-10-15,-4,6,2014-10-15
83773,2014-10-15,-4,6,2014-10-15
83773,2014-10-15,-4,6,2014-10-15
83773,2014-10-15,-4,6,2014-10-15
83773,2014-10-15,4,7,2014-07-23
83773,2014-10-15,4,7,2014-08-11
83773,2014-10-15,4,7,2014-10-13
83773,2014-10-15,4,7,2014-10-14
83773,2014-10-15,99,6,2014-08-29
83773,2014-10-15,99,6,2014-08-29
83774,2014-10-16,1,0,2014-10-11
83774,2014-10-16,1,1,2014-10-11
83774,2014-10-16,1,20,2014-10-11
83774,2014-10-16,2,1,2014-10-11
83774,2014-10-16,2,21,2014-10-15
83774,2014-10-16,4,1,2014-10-11
83776,2014-10-17,1,0,2014-10-11
83776,2014-10-17,1,1,2014-10-11
83776,2014-10-17,1,20,2014-10-11
83776,2014-10-17,1,2,2014-10-11
83776,2014-10-17,2,1,2014-10-11
83776,2014-10-17,2,21,2014-10-17
83776,2014-10-17,300,20,2014-10-11
83776,2014-10-17,4,1,2014-10-11
83776,2014-10-17,-4,6,2014-10-16
83776,2014-10-17,-4,6,2014-10-17
83779,2014-10-16,1,0,2014-10-11
83779,2014-10-16,1,1,2014-10-11
83779,2014-10-16,1,20,2014-10-11
83779,2014-10-16,1,2,2014-10-11
83779,2014-10-16,2,1,2014-10-11
83779,2014-10-16,2,21,2014-10-16
83779,2014-10-16,300,20,2014-10-15
83779,2014-10-16,307,20,2014-10-15
83779,2014-10-16,4,1,2014-10-11
83779,2014-10-16,-4,6,2014-10-11
83779,2014-10-16,-4,6,2014-10-11
83779,2014-10-16,-4,6,2014-10-11
83779,2014-10-16,-4,6,2014-10-14
83779,2014-10-16,-4,6,2014-10-15
83779,2014-10-16,-4,6,2014-10-15
83779,2014-10-16,-4,6,2014-10-15
83779,2014-10-16,-4,6,2014-10-15
83779,2014-10-16,-4,6,2014-10-16
83779,2014-10-16,-4,6,2014-10-16
83779,2014-10-16,-4,6,2014-10-16
83779,2014-10-16,-4,6,2014-10-16
83781,2014-10-20,10,0,2013-01-03
83781,2014-10-20,1,1,2013-01-03
83781,2014-10-20,1,2,2014-10-11
83781,2014-10-20,1,6,2013-01-03
83781,2014-10-20,2,1,2013-01-03
83781,2014-10-20,2,21,2014-10-20
83781,2014-10-20,300,20,2014-10-11
83781,2014-10-20,4,1,2013-01-03
83781,2014-10-20,-4,6,2014-10-12
83781,2014-10-20,-4,6,2014-10-17
83781,2014-10-20,-4,6,2014-10-20
83781,2014-10-20,4,7,2014-10-11
83784,2014-10-16,1,0,2014-10-11
83784,2014-10-16,1,1,2014-10-11
83784,2014-10-16,1,20,2014-10-11
83784,2014-10-16,1,2,2014-10-11
83784,2014-10-16,2,1,2014-10-11
83784,2014-10-16,2,21,2014-10-15
83784,2014-10-16,4,1,2014-10-11
83784,2014-10-16,4,7,2014-10-14
83785,2014-10-20,1,0,2014-10-11
83785,2014-10-20,1,1,2014-10-11
83785,2014-10-20,1,20,2014-10-11
83785,2014-10-20,1,2,2014-10-11
83785,2014-10-20,2,1,2014-10-11
83785,2014-10-20,2,21,2014-10-20
83785,2014-10-20,4,1,2014-10-11
83785,2014-10-20,-4,6,2014-10-17
83785,2014-10-20,-4,6,2014-10-17
83786,2014-10-16,1,0,2014-10-09
83786,2014-10-16,1,1,2014-10-09
83786,2014-10-16,1,20,2014-10-11
83786,2014-10-16,1,2,2014-10-11
83786,2014-10-16,2,1,2014-10-09
83786,2014-10-16,2,21,2014-10-16
83786,2014-10-16,300,20,2014-10-15
83786,2014-10-16,4,1,2014-10-09
83786,2014-10-16,-4,6,2014-10-11
83786,2014-10-16,-4,6,2014-10-15
83786,2014-10-16,4,7,2014-10-15
83789,2014-10-15,1,0,2014-10-11
83789,2014-10-15,1,1,2014-10-11
83789,2014-10-15,1,20,2014-10-11
83789,2014-10-15,2,1,2014-10-11
83789,2014-10-15,2,21,2014-10-15
83789,2014-10-15,4,1,2014-10-11
83789,2014-10-15,-4,6,2014-10-12
83789,2014-10-15,-4,6,2014-10-15
83789,2014-10-15,-4,6,2014-10-15
83789,2014-10-15,99,6,2014-10-11
83794,2014-10-14,1,0,2014-05-19
83794,2014-10-14,1,1,2014-05-19
83794,2014-10-14,1,20,2014-05-19
83794,2014-10-14,1,2,2014-10-11
83794,2014-10-14,2,1,2014-05-19
83794,2014-10-14,2,21,2014-10-14
83794,2014-10-14,4,1,2014-05-19
83794,2014-10-14,-4,6,2014-05-19
83794,2014-10-14,-4,6,2014-10-12
83794,2014-10-14,-4,6,2014-10-12
83794,2014-10-14,-4,6,2014-10-12
83794,2014-10-14,-4,6,2014-10-13
83794,2014-10-14,-4,6,2014-10-13
83794,2014-10-14,-4,6,2014-10-13
83794,2014-10-14,-4,6,2014-10-14
83794,2014-10-14,-4,6,2014-10-14
83794,2014-10-14,-4,6,2014-10-14
83795,2014-10-14,1,0,2014-09-08
83795,2014-10-14,1,1,2014-09-08
83795,2014-10-14,1,20,2014-09-09
83795,2014-10-14,1,2,2014-09-09
83795,2014-10-14,1,2,2014-09-20
83795,2014-10-14,1,4,2014-10-02
83795,2014-10-14,2000,6,2014-09-24
83795,2014-10-14,2000,6,2014-09-24
83795,2014-10-14,2,1,2014-09-08
83795,2014-10-14,2,21,2014-10-13
83795,2014-10-14,4,1,2014-09-08
83795,2014-10-14,-4,6,2014-09-09
83795,2014-10-14,-4,6,2014-09-10
83795,2014-10-14,-4,6,2014-09-11
83795,2014-10-14,-4,6,2014-09-11
83795,2014-10-14,-4,6,2014-09-13
83795,2014-10-14,-4,6,2014-09-16
83795,2014-10-14,-4,6,2014-09-19
83795,2014-10-14,-4,6,2014-09-20
83795,2014-10-14,-4,6,2014-09-20
83795,2014-10-14,-4,6,2014-09-24
83795,2014-10-14,-4,6,2014-09-24
83795,2014-10-14,-4,6,2014-09-24
83795,2014-10-14,-4,6,2014-09-24
83795,2014-10-14,-4,6,2014-09-27
83795,2014-10-14,-4,6,2014-09-27
83795,2014-10-14,-4,6,2014-09-27
83795,2014-10-14,-4,6,2014-09-27
83795,2014-10-14,-4,6,2014-09-27
83795,2014-10-14,-4,6,2014-09-27
83795,2014-10-14,-4,6,2014-09-29
83795,2014-10-14,-4,6,2014-09-29
83795,2014-10-14,-4,6,2014-09-30
83795,2014-10-14,-4,6,2014-10-02
83795,2014-10-14,-4,6,2014-10-02
83795,2014-10-14,-4,6,2014-10-05
83795,2014-10-14,-4,6,2014-10-11
